id,order_id,name,amount_paid
6687,1579,tikka-masala,11.25
6688,4531,tikka-masala,11.25
6689,3320,chicken-parm,10.25
6690,1217,chicken-parm,10.25
6691,4407,grilled-cheese,9.25
6692,901,grilled-cheese,9.25
6693,541,grilled-cheese,9.25
6694,1212,tikka-masala,11.25
6695,1059,soda,3.75
6696,1729,grilled-cheese,9.25
6697,2565,soda,3.75
6698,2200,blt,9.25
6699,4515,blt,9.25
6700,591,orange-juice,5.25
6701,3813,orange-juice,5.25
6702,4938,blt,9.25
6703,1507,soda,3.75
6704,3529,soda,3.75
6705,3536,soda,3.75
6706,2373,chicken-parm,10.25
6707,3244,chicken-parm,10.25
6708,487,soda,3.75
6709,1301,grilled-cheese,9.25
6710,3169,chicken-parm,10.25
6711,4433,blt,9.25
6712,928,orange-juice,5.25
6713,4726,soda,3.75
6714,4073,grilled-cheese,9.25
6715,4064,blt,9.25
6716,356,orange-juice,5.25
6717,3073,blt,9.25
6718,3307,grilled-cheese,9.25
6719,760,orange-juice,5.25
6720,4723,grilled-cheese,9.25
6721,2843,tikka-masala,11.25
6722,4969,tikka-masala,11.25
6723,474,chicken-parm,10.25
6724,604,chicken-parm,10.25
6725,4661,chicken-parm,10.25
6726,2226,soda,3.75
6727,4877,chicken-parm,10.25
6728,3861,soda,3.75
6729,4110,grilled-cheese,9.25
6730,2542,chicken-parm,10.25
6731,4319,chicken-parm,10.25
6732,3467,tikka-masala,11.25
6733,4668,grilled-cheese,9.25
6734,109,chicken-parm,10.25
6735,339,blt,9.25
6736,1508,blt,9.25
6737,4355,chicken-parm,10.25
6738,4289,chicken-parm,10.25
6739,4800,grilled-cheese,9.25
6740,2271,chicken-parm,10.25
6741,4176,tikka-masala,11.25
6742,4028,soda,3.75
6743,3192,soda,3.75
6744,4702,soda,3.75
6745,2630,blt,9.25
6746,2628,grilled-cheese,9.25
6747,1109,chicken-parm,10.25
6748,470,chicken-parm,10.25
6749,2301,blt,9.25
6750,1568,blt,9.25
6751,547,tikka-masala,11.25
6752,3064,soda,3.75
6753,4199,chicken-parm,10.25
6754,2934,soda,3.75
6755,3197,grilled-cheese,9.25
6756,847,blt,9.25
6757,2330,cake,6.75
6758,2546,cake,6.75
6759,4010,blt,9.25
6760,4646,tikka-masala,11.25
6761,1748,cake,6.75
6762,689,grilled-cheese,9.25
6763,775,grilled-cheese,9.25
6764,126,soda,3.75
6765,877,cake,6.75
6766,4989,soda,3.75
6767,4678,soda,3.75
6768,3410,cake,6.75
6769,4581,soda,3.75
6770,3503,blt,9.25
6771,2751,orange-juice,5.25
6772,3104,grilled-cheese,9.25
6773,1123,soda,3.75
6774,848,grilled-cheese,9.25
6775,4283,orange-juice,5.25
6776,1387,orange-juice,5.25
6777,2076,chicken-parm,10.25
6778,3023,grilled-cheese,9.25
6779,4391,chicken-parm,10.25
6780,1879,tikka-masala,11.25
6781,769,tikka-masala,11.25
6782,1047,tikka-masala,11.25
6783,1792,blt,9.25
6784,0,soda,3.75
6785,2089,chicken-parm,10.25
6786,3357,grilled-cheese,9.25
6787,4545,chicken-parm,10.25
6788,1208,chicken-parm,10.25
6789,1395,chicken-parm,10.25
6790,2012,chicken-parm,10.25
6791,4646,grilled-cheese,9.25
6792,810,grilled-cheese,9.25
6793,47,chicken-parm,10.25
6794,1638,chicken-parm,10.25
6795,4322,grilled-cheese,9.25
6796,2041,tikka-masala,11.25
6797,3235,blt,9.25
6798,1569,chicken-parm,10.25
6799,886,chicken-parm,10.25
6800,19,grilled-cheese,9.25
6801,2784,grilled-cheese,9.25
6802,348,tikka-masala,11.25
6803,4471,grilled-cheese,9.25
6804,4721,soda,3.75
6805,3368,blt,9.25
6806,3977,chicken-parm,10.25
6807,800,chicken-parm,10.25
6808,2939,blt,9.25
6809,797,soda,3.75
6810,4326,blt,9.25
6811,2769,grilled-cheese,9.25
6812,4164,orange-juice,5.25
6813,3691,cake,6.75
6814,1692,chicken-parm,10.25
6815,3287,grilled-cheese,9.25
6816,3640,chicken-parm,10.25
6817,644,grilled-cheese,9.25
6818,4853,tikka-masala,11.25
6819,4353,blt,9.25
6820,1625,grilled-cheese,9.25
6821,1532,blt,9.25
6822,2334,grilled-cheese,9.25
6823,2610,chicken-parm,10.25
6824,4475,soda,3.75
6825,251,grilled-cheese,9.25
6826,1466,chicken-parm,10.25
6827,1670,tikka-masala,11.25
6828,3210,chicken-parm,10.25
6829,1784,tikka-masala,11.25
6830,2791,soda,3.75
6831,362,grilled-cheese,9.25
6832,268,grilled-cheese,9.25
6833,3559,cake,6.75
6834,605,tikka-masala,11.25
6835,2037,grilled-cheese,9.25
6836,4244,chicken-parm,10.25
6837,837,tikka-masala,11.25
6838,2593,blt,9.25
6839,4538,chicken-parm,10.25
6840,2857,tikka-masala,11.25
6841,38,chicken-parm,10.25
6842,4397,chicken-parm,10.25
6843,620,orange-juice,5.25
6844,424,blt,9.25
6845,3890,blt,9.25
6846,4302,cake,6.75
6847,796,chicken-parm,10.25
6848,1794,blt,9.25
6849,716,soda,3.75
6850,106,blt,9.25
6851,4075,grilled-cheese,9.25
6852,1423,chicken-parm,10.25
6853,2507,soda,3.75
6854,3431,blt,9.25
6855,930,tikka-masala,11.25
6856,2323,chicken-parm,10.25
6857,3581,grilled-cheese,9.25
6858,2371,blt,9.25
6859,2567,orange-juice,5.25
6860,1110,blt,9.25
6861,4456,grilled-cheese,9.25
6862,4368,grilled-cheese,9.25
6863,1264,tikka-masala,11.25
6864,3531,blt,9.25
6865,1698,soda,3.75
6866,1973,grilled-cheese,9.25
6867,39,tikka-masala,11.25
6868,4491,blt,9.25
6869,4442,blt,9.25
6870,1624,soda,3.75
6871,2277,soda,3.75
6872,4434,blt,9.25
6873,1817,soda,3.75
6874,523,grilled-cheese,9.25
6875,4214,grilled-cheese,9.25
6876,1307,orange-juice,5.25
6877,3000,grilled-cheese,9.25
6878,4204,chicken-parm,10.25
6879,1460,soda,3.75
6880,248,tikka-masala,11.25
6881,3133,blt,9.25
6882,2175,soda,3.75
6883,1087,cake,6.75
6884,2117,orange-juice,5.25
6885,1433,blt,9.25
6886,3736,blt,9.25
6887,3030,tikka-masala,11.25
6888,3528,grilled-cheese,9.25
6889,3992,grilled-cheese,9.25
6890,3058,banana-smoothie,8.75
6891,4326,tikka-masala,11.25
6892,2095,chicken-parm,10.25
6893,3918,blt,9.25
6894,4406,soda,3.75
6895,4620,tikka-masala,11.25
6896,3038,chicken-parm,10.25
6897,1050,grilled-cheese,9.25
6898,3214,soda,3.75
6899,79,orange-juice,5.25
6900,4849,grilled-cheese,9.25
6901,100,chicken-parm,10.25
6902,1263,chicken-parm,10.25
6903,1209,chicken-parm,10.25
6904,246,tikka-masala,11.25
6905,2610,blt,9.25
6906,4333,tikka-masala,11.25
6907,432,tikka-masala,11.25
6908,3647,grilled-cheese,9.25
6909,4755,blt,9.25
6910,1636,orange-juice,5.25
6911,3080,orange-juice,5.25
6912,1888,tikka-masala,11.25
6913,1524,grilled-cheese,9.25
6914,2906,tikka-masala,11.25
6915,2459,soda,3.75
6916,1294,soda,3.75
6917,2071,tikka-masala,11.25
6918,1982,chicken-parm,10.25
6919,4452,tikka-masala,11.25
6920,2986,grilled-cheese,9.25
6921,1253,grilled-cheese,9.25
6922,1360,grilled-cheese,9.25
6923,3690,chicken-parm,10.25
6924,4684,grilled-cheese,9.25
6925,1740,soda,3.75
6926,26,soda,3.75
6927,328,chicken-parm,10.25
6928,1427,cake,6.75
6929,2943,chicken-parm,10.25
6930,1233,chicken-parm,10.25
6931,3783,tikka-masala,11.25
6932,932,tikka-masala,11.25
6933,3371,tikka-masala,11.25
6934,2780,tikka-masala,11.25
6935,1051,chicken-parm,10.25
6936,254,tikka-masala,11.25
6937,4694,blt,9.25
6938,961,soda,3.75
6939,138,soda,3.75
6940,1778,grilled-cheese,9.25
6941,4954,grilled-cheese,9.25
6942,4720,grilled-cheese,9.25
6943,4467,blt,9.25
6944,83,orange-juice,5.25
6945,4455,soda,3.75
6946,4995,chicken-parm,10.25
6947,87,grilled-cheese,9.25
6948,2898,tikka-masala,11.25
6949,4621,blt,9.25
6950,3756,soda,3.75
6951,361,chicken-parm,10.25
6952,522,grilled-cheese,9.25
6953,3467,soda,3.75
6954,4486,blt,9.25
6955,3965,blt,9.25
6956,1904,tikka-masala,11.25
6957,1987,tikka-masala,11.25
6958,3477,tikka-masala,11.25
6959,3106,grilled-cheese,9.25
6960,3276,grilled-cheese,9.25
6961,500,tikka-masala,11.25
6962,1061,chicken-parm,10.25
6963,801,soda,3.75
6964,4258,tikka-masala,11.25
6965,2517,cake,6.75
6966,1257,chicken-parm,10.25
6967,3697,tikka-masala,11.25
6968,4062,grilled-cheese,9.25
6969,4214,tikka-masala,11.25
6970,4615,grilled-cheese,9.25
6971,850,chicken-parm,10.25
6972,1377,grilled-cheese,9.25
6973,2198,grilled-cheese,9.25
6974,1016,tikka-masala,11.25
6975,3702,chicken-parm,10.25
6976,2323,chicken-parm,10.25
6977,1743,chicken-parm,10.25
6978,1711,chicken-parm,10.25
6979,4909,tikka-masala,11.25
6980,4175,grilled-cheese,9.25
6981,1150,tikka-masala,11.25
6982,1673,blt,9.25
6983,1050,tikka-masala,11.25
6984,3309,soda,3.75
6985,4596,soda,3.75
6986,638,tikka-masala,11.25
6987,2767,chicken-parm,10.25
6988,81,grilled-cheese,9.25
6989,3898,tikka-masala,11.25
6990,2991,soda,3.75
6991,3977,grilled-cheese,9.25
6992,1564,chicken-parm,10.25
6993,4202,grilled-cheese,9.25
6994,3039,soda,3.75
6995,660,grilled-cheese,9.25
6996,1220,chicken-parm,10.25
6997,3689,blt,9.25
6998,3339,tikka-masala,11.25
6999,375,orange-juice,5.25
7000,579,tikka-masala,11.25
7001,3104,grilled-cheese,9.25
7002,402,soda,3.75
7003,447,blt,9.25
7004,2360,chicken-parm,10.25
7005,1171,tikka-masala,11.25
7006,2145,chicken-parm,10.25
7007,4332,chicken-parm,10.25
7008,1994,tikka-masala,11.25
7009,1336,soda,3.75
7010,2935,soda,3.75
7011,2743,blt,9.25
7012,3751,blt,9.25
7013,581,chicken-parm,10.25
7014,3919,tikka-masala,11.25
7015,2019,blt,9.25
7016,1003,chicken-parm,10.25
7017,717,banana-smoothie,8.75
7018,3540,grilled-cheese,9.25
7019,3435,grilled-cheese,9.25
7020,182,soda,3.75
7021,4944,soda,3.75
7022,2905,orange-juice,5.25
7023,884,grilled-cheese,9.25
7024,2088,soda,3.75
7025,2293,grilled-cheese,9.25
7026,3500,tikka-masala,11.25
7027,3717,tikka-masala,11.25
7028,1649,grilled-cheese,9.25
7029,4096,tikka-masala,11.25
7030,4051,chicken-parm,10.25
7031,4026,chicken-parm,10.25
7032,695,blt,9.25
7033,829,chicken-parm,10.25
7034,560,soda,3.75
7035,2418,tikka-masala,11.25
7036,4950,grilled-cheese,9.25
7037,1650,chicken-parm,10.25
7038,3151,cake,6.75
7039,4809,tikka-masala,11.25
7040,4566,grilled-cheese,9.25
7041,1430,cake,6.75
7042,4324,blt,9.25
7043,2093,tikka-masala,11.25
7044,3209,blt,9.25
7045,4730,blt,9.25
7046,3999,chicken-parm,10.25
7047,4098,soda,3.75
7048,3790,tikka-masala,11.25
7049,2184,grilled-cheese,9.25
7050,2812,grilled-cheese,9.25
7051,1357,chicken-parm,10.25
7052,3538,blt,9.25
7053,4438,chicken-parm,10.25
7054,1048,tikka-masala,11.25
7055,4571,chicken-parm,10.25
7056,215,blt,9.25
7057,1921,chicken-parm,10.25
7058,3425,grilled-cheese,9.25
7059,1265,blt,9.25
7060,295,blt,9.25
7061,3273,soda,3.75
7062,1420,chicken-parm,10.25
7063,2302,chicken-parm,10.25
7064,4204,soda,3.75
7065,4535,chicken-parm,10.25
7066,2354,tikka-masala,11.25
7067,4384,tikka-masala,11.25
7068,1447,tikka-masala,11.25
7069,2656,blt,9.25
7070,1863,tikka-masala,11.25
7071,4997,soda,3.75
7072,3946,blt,9.25
7073,1032,cake,6.75
7074,3130,chicken-parm,10.25
7075,4857,chicken-parm,10.25
7076,4460,grilled-cheese,9.25
7077,1607,blt,9.25
7078,2647,blt,9.25
7079,2552,blt,9.25
7080,4502,soda,3.75
7081,3467,blt,9.25
7082,2023,grilled-cheese,9.25
7083,1157,chicken-parm,10.25
7084,76,chicken-parm,10.25
7085,4431,tikka-masala,11.25
7086,3232,soda,3.75
7087,3937,tikka-masala,11.25
7088,4333,chicken-parm,10.25
7089,3931,tikka-masala,11.25
7090,3725,chicken-parm,10.25
7091,1147,tikka-masala,11.25
7092,1231,blt,9.25
7093,112,tikka-masala,11.25
7094,3221,blt,9.25
7095,1332,tikka-masala,11.25
7096,4723,grilled-cheese,9.25
7097,718,grilled-cheese,9.25
7098,3233,soda,3.75
7099,4559,grilled-cheese,9.25
7100,3742,tikka-masala,11.25
7101,352,soda,3.75
7102,315,cake,6.75
7103,2587,blt,9.25
7104,3617,cake,6.75
7105,1718,grilled-cheese,9.25
7106,1017,blt,9.25
7107,82,grilled-cheese,9.25
7108,774,tikka-masala,11.25
7109,4790,blt,9.25
7110,2589,grilled-cheese,9.25
7111,4692,tikka-masala,11.25
7112,2226,grilled-cheese,9.25
7113,2154,tikka-masala,11.25
7114,287,blt,9.25
7115,3632,tikka-masala,11.25
7116,2064,grilled-cheese,9.25
7117,4249,soda,3.75
7118,4556,soda,3.75
7119,1865,grilled-cheese,9.25
7120,2887,soda,3.75
7121,2258,blt,9.25
7122,2381,tikka-masala,11.25
7123,1771,soda,3.75
7124,496,tikka-masala,11.25
7125,3926,tikka-masala,11.25
7126,339,grilled-cheese,9.25
7127,2292,soda,3.75
7128,3755,tikka-masala,11.25
7129,790,soda,3.75
7130,641,blt,9.25
7131,2213,tikka-masala,11.25
7132,3106,chicken-parm,10.25
7133,3578,tikka-masala,11.25
7134,2825,tikka-masala,11.25
7135,3723,tikka-masala,11.25
7136,3953,tikka-masala,11.25
7137,2176,blt,9.25
7138,951,chicken-parm,10.25
7139,4714,tikka-masala,11.25
7140,255,chicken-parm,10.25
7141,3951,orange-juice,5.25
7142,4552,blt,9.25
7143,1447,orange-juice,5.25
7144,1499,tikka-masala,11.25
7145,2755,grilled-cheese,9.25
7146,459,blt,9.25
7147,2983,orange-juice,5.25
7148,1214,tikka-masala,11.25
7149,3821,soda,3.75
7150,824,tikka-masala,11.25
7151,1199,soda,3.75
7152,1190,soda,3.75
7153,1445,grilled-cheese,9.25
7154,4911,blt,9.25
7155,3798,tikka-masala,11.25
7156,4526,chicken-parm,10.25
7157,411,grilled-cheese,9.25
7158,4736,chicken-parm,10.25
7159,3134,tikka-masala,11.25
7160,77,cake,6.75
7161,3940,grilled-cheese,9.25
7162,4590,soda,3.75
7163,2179,tikka-masala,11.25
7164,3642,blt,9.25
7165,3217,tikka-masala,11.25
7166,3485,blt,9.25
7167,2960,chicken-parm,10.25
7168,3688,grilled-cheese,9.25
7169,1215,grilled-cheese,9.25
7170,1266,blt,9.25
7171,4449,tikka-masala,11.25
7172,1315,tikka-masala,11.25
7173,850,blt,9.25
7174,4108,cake,6.75
7175,1572,grilled-cheese,9.25
7176,3258,grilled-cheese,9.25
7177,3880,orange-juice,5.25
7178,20,grilled-cheese,9.25
7179,3398,tikka-masala,11.25
7180,657,chicken-parm,10.25
7181,2632,blt,9.25
7182,3254,blt,9.25
7183,1010,tikka-masala,11.25
7184,2908,chicken-parm,10.25
7185,3744,tikka-masala,11.25
7186,4487,tikka-masala,11.25
7187,1546,tikka-masala,11.25
7188,170,grilled-cheese,9.25
7189,4503,grilled-cheese,9.25
7190,2263,grilled-cheese,9.25
7191,3052,tikka-masala,11.25
7192,4833,tikka-masala,11.25
7193,760,blt,9.25
7194,167,chicken-parm,10.25
7195,754,chicken-parm,10.25
7196,4102,chicken-parm,10.25
7197,878,blt,9.25
7198,971,tikka-masala,11.25
7199,359,blt,9.25
7200,2371,blt,9.25
7201,4567,orange-juice,5.25
7202,4180,grilled-cheese,9.25
7203,4202,tikka-masala,11.25
7204,1961,soda,3.75
7205,2911,tikka-masala,11.25
7206,161,blt,9.25
7207,4929,grilled-cheese,9.25
7208,1342,grilled-cheese,9.25
7209,151,tikka-masala,11.25
7210,1682,grilled-cheese,9.25
7211,2531,tikka-masala,11.25
7212,779,soda,3.75
7213,3253,tikka-masala,11.25
7214,611,tikka-masala,11.25
7215,4685,cake,6.75
7216,706,blt,9.25
7217,553,tikka-masala,11.25
7218,3139,grilled-cheese,9.25
7219,2846,grilled-cheese,9.25
7220,2921,chicken-parm,10.25
7221,3359,tikka-masala,11.25
7222,1540,blt,9.25
7223,913,chicken-parm,10.25
7224,2444,cake,6.75
7225,1342,grilled-cheese,9.25
7226,717,grilled-cheese,9.25
7227,3471,tikka-masala,11.25
7228,4407,tikka-masala,11.25
7229,1626,blt,9.25
7230,948,tikka-masala,11.25
7231,4824,tikka-masala,11.25
7232,2578,soda,3.75
7233,4410,tikka-masala,11.25
7234,1469,soda,3.75
7235,1484,cake,6.75
7236,4920,grilled-cheese,9.25
7237,4124,cake,6.75
7238,4550,blt,9.25
7239,281,chicken-parm,10.25
7240,4220,tikka-masala,11.25
7241,398,tikka-masala,11.25
7242,3567,cake,6.75
7243,4870,blt,9.25
7244,2292,grilled-cheese,9.25
7245,2750,tikka-masala,11.25
7246,2809,grilled-cheese,9.25
7247,3033,tikka-masala,11.25
7248,273,tikka-masala,11.25
7249,4725,tikka-masala,11.25
7250,4205,grilled-cheese,9.25
7251,3977,soda,3.75
7252,3662,tikka-masala,11.25
7253,190,chicken-parm,10.25
7254,4801,soda,3.75
7255,3411,soda,3.75
7256,2408,soda,3.75
7257,2430,soda,3.75
7258,588,grilled-cheese,9.25
7259,1805,blt,9.25
7260,1142,grilled-cheese,9.25
7261,4359,tikka-masala,11.25
7262,1925,blt,9.25
7263,4015,blt,9.25
7264,4147,tikka-masala,11.25
7265,3963,grilled-cheese,9.25
7266,3855,grilled-cheese,9.25
7267,1832,cake,6.75
7268,2162,tikka-masala,11.25
7269,950,soda,3.75
7270,1237,grilled-cheese,9.25
7271,613,chicken-parm,10.25
7272,4302,tikka-masala,11.25
7273,2838,grilled-cheese,9.25
7274,2790,grilled-cheese,9.25
7275,1732,blt,9.25
7276,1377,chicken-parm,10.25
7277,1856,blt,9.25
7278,4883,chicken-parm,10.25
7279,2785,chicken-parm,10.25
7280,4195,tikka-masala,11.25
7281,2397,blt,9.25
7282,3747,grilled-cheese,9.25
7283,3555,blt,9.25
7284,4308,grilled-cheese,9.25
7285,3516,grilled-cheese,9.25
7286,4380,grilled-cheese,9.25
7287,4209,orange-juice,5.25
7288,764,soda,3.75
7289,4566,grilled-cheese,9.25
7290,3611,cake,6.75
7291,3469,tikka-masala,11.25
7292,133,tikka-masala,11.25
7293,1718,chicken-parm,10.25
7294,2670,tikka-masala,11.25
7295,3300,grilled-cheese,9.25
7296,3153,grilled-cheese,9.25
7297,4165,banana-smoothie,8.75
7298,3440,soda,3.75
7299,1201,tikka-masala,11.25
7300,1737,soda,3.75
7301,1792,chicken-parm,10.25
7302,2819,chicken-parm,10.25
7303,145,tikka-masala,11.25
7304,2017,soda,3.75
7305,2633,tikka-masala,11.25
7306,3181,grilled-cheese,9.25
7307,499,grilled-cheese,9.25
7308,1668,grilled-cheese,9.25
7309,520,grilled-cheese,9.25
7310,2805,chicken-parm,10.25
7311,3886,blt,9.25
7312,3331,chicken-parm,10.25
7313,3810,soda,3.75
7314,3802,grilled-cheese,9.25
7315,4456,blt,9.25
7316,3172,grilled-cheese,9.25
7317,3461,chicken-parm,10.25
7318,1254,tikka-masala,11.25
7319,2899,soda,3.75
7320,993,tikka-masala,11.25
7321,4552,blt,9.25
7322,2638,grilled-cheese,9.25
7323,2501,blt,9.25
7324,3517,soda,3.75
7325,4075,soda,3.75
7326,3413,tikka-masala,11.25
7327,1205,blt,9.25
7328,1903,tikka-masala,11.25
7329,532,tikka-masala,11.25
7330,3997,tikka-masala,11.25
7331,4689,grilled-cheese,9.25
7332,4197,chicken-parm,10.25
7333,2023,grilled-cheese,9.25
7334,3413,chicken-parm,10.25
7335,863,blt,9.25
7336,3639,grilled-cheese,9.25
7337,1402,soda,3.75
7338,4742,grilled-cheese,9.25
7339,1721,soda,3.75
7340,4768,tikka-masala,11.25
7341,495,blt,9.25
7342,3499,tikka-masala,11.25
7343,4428,grilled-cheese,9.25
7344,342,blt,9.25
7345,1949,chicken-parm,10.25
7346,837,banana-smoothie,8.75
7347,3795,chicken-parm,10.25
7348,3333,cake,6.75
7349,4645,soda,3.75
7350,544,grilled-cheese,9.25
7351,1610,blt,9.25
7352,3675,chicken-parm,10.25
7353,2625,soda,3.75
7354,2410,soda,3.75
7355,4568,grilled-cheese,9.25
7356,241,orange-juice,5.25
7357,2717,soda,3.75
7358,2455,soda,3.75
7359,594,tikka-masala,11.25
7360,2199,grilled-cheese,9.25
7361,1873,grilled-cheese,9.25
7362,3673,tikka-masala,11.25
7363,3409,tikka-masala,11.25
7364,966,grilled-cheese,9.25
7365,335,blt,9.25
7366,4680,chicken-parm,10.25
7367,3201,cake,6.75
7368,87,grilled-cheese,9.25
7369,3580,blt,9.25
7370,2852,soda,3.75
7371,2299,grilled-cheese,9.25
7372,656,tikka-masala,11.25
7373,819,orange-juice,5.25
7374,22,grilled-cheese,9.25
7375,2728,tikka-masala,11.25
7376,3082,grilled-cheese,9.25
7377,2190,tikka-masala,11.25
7378,502,chicken-parm,10.25
7379,1498,chicken-parm,10.25
7380,2899,grilled-cheese,9.25
7381,1291,tikka-masala,11.25
7382,2804,grilled-cheese,9.25
7383,4764,chicken-parm,10.25
7384,276,grilled-cheese,9.25
7385,845,grilled-cheese,9.25
7386,4841,chicken-parm,10.25
7387,63,banana-smoothie,8.75
7388,834,cake,6.75
7389,1277,soda,3.75
7390,2038,tikka-masala,11.25
7391,538,tikka-masala,11.25
7392,976,grilled-cheese,9.25
7393,2857,chicken-parm,10.25
7394,2415,grilled-cheese,9.25
7395,2900,tikka-masala,11.25
7396,4879,tikka-masala,11.25
7397,806,cake,6.75
7398,4400,chicken-parm,10.25
7399,1494,tikka-masala,11.25
7400,1653,tikka-masala,11.25
7401,4061,orange-juice,5.25
7402,2428,chicken-parm,10.25
7403,2578,orange-juice,5.25
7404,4060,grilled-cheese,9.25
7405,1462,grilled-cheese,9.25
7406,383,chicken-parm,10.25
7407,1804,blt,9.25
7408,4954,orange-juice,5.25
7409,1091,blt,9.25
7410,717,blt,9.25
7411,2019,tikka-masala,11.25
7412,8,grilled-cheese,9.25
7413,995,tikka-masala,11.25
7414,2830,cake,6.75
7415,2453,blt,9.25
7416,842,blt,9.25
7417,3692,tikka-masala,11.25
7418,4866,blt,9.25
7419,4383,grilled-cheese,9.25
7420,2282,chicken-parm,10.25
7421,4432,chicken-parm,10.25
7422,27,tikka-masala,11.25
7423,2748,blt,9.25
7424,2202,blt,9.25
7425,1715,chicken-parm,10.25
7426,3127,orange-juice,5.25
7427,433,blt,9.25
7428,1836,blt,9.25
7429,4531,blt,9.25
7430,2825,soda,3.75
7431,4403,cake,6.75
7432,2991,chicken-parm,10.25
7433,3326,tikka-masala,11.25
7434,1910,blt,9.25
7435,127,blt,9.25
7436,2139,tikka-masala,11.25
7437,3345,soda,3.75
7438,4547,grilled-cheese,9.25
7439,2422,tikka-masala,11.25
7440,2883,tikka-masala,11.25
7441,1784,tikka-masala,11.25
7442,4479,orange-juice,5.25
7443,609,grilled-cheese,9.25
7444,4200,tikka-masala,11.25
7445,3279,grilled-cheese,9.25
7446,249,grilled-cheese,9.25
7447,599,grilled-cheese,9.25
7448,2876,grilled-cheese,9.25
7449,4113,soda,3.75
7450,1551,tikka-masala,11.25
7451,890,grilled-cheese,9.25
7452,1794,cake,6.75
7453,94,orange-juice,5.25
7454,3323,tikka-masala,11.25
7455,191,soda,3.75
7456,4886,soda,3.75
7457,297,tikka-masala,11.25
7458,770,tikka-masala,11.25
7459,1722,blt,9.25
7460,2197,soda,3.75
7461,1417,soda,3.75
7462,206,blt,9.25
7463,2616,chicken-parm,10.25
7464,1779,tikka-masala,11.25
7465,4153,grilled-cheese,9.25
7466,3185,chicken-parm,10.25
7467,3634,grilled-cheese,9.25
7468,1255,chicken-parm,10.25
7469,4814,tikka-masala,11.25
7470,2440,soda,3.75
7471,1206,tikka-masala,11.25
7472,153,orange-juice,5.25
