id,ordered_at,delivered_at,delivered_to
1701,10/28/2015 14:45,10/28/2015 14:50,167
1702,10/22/2015 2:14,10/22/2015 2:18,946
1703,11/19/2015 7:18,11/19/2015 7:41,604
1704,11/27/2015 6:23,11/27/2015 6:39,833
1705,11/12/2015 23:54,11/12/2015 23:55,207
1706,10/26/2015 4:48,10/26/2015 5:03,689
1707,11/30/2015 14:29,11/30/2015 14:41,170
1708,8/24/2015 10:01,8/24/2015 10:27,110
1709,10/17/2015 10:43,10/17/2015 10:57,835
1710,11/6/2015 19:07,11/6/2015 19:26,0
1711,10/6/2015 10:04,10/6/2015 10:22,443
1712,11/12/2015 5:18,11/12/2015 5:31,701
1713,9/17/2015 16:44,9/17/2015 16:50,619
1714,9/23/2015 19:15,9/23/2015 19:21,618
1715,11/9/2015 16:03,11/9/2015 16:06,446
1716,9/25/2015 13:43,9/25/2015 13:49,962
1717,11/21/2015 10:27,11/21/2015 10:51,118
1718,10/18/2015 12:38,10/18/2015 12:48,716
1719,9/27/2015 0:55,9/27/2015 1:13,708
1720,10/25/2015 9:25,10/25/2015 9:27,204
1721,10/27/2015 11:26,10/27/2015 11:33,239
1722,9/28/2015 7:05,9/28/2015 7:10,942
1723,10/14/2015 6:54,10/14/2015 7:10,614
1724,11/30/2015 20:35,11/30/2015 20:35,280
1725,10/13/2015 13:19,10/13/2015 13:24,989
1726,10/31/2015 5:52,10/31/2015 6:12,584
1727,9/23/2015 4:25,9/23/2015 4:26,432
1728,10/24/2015 8:03,10/24/2015 8:14,892
1729,11/12/2015 11:04,11/12/2015 11:05,770
1730,10/22/2015 9:56,10/22/2015 10:26,152
1731,11/7/2015 15:54,11/7/2015 15:56,257
1732,11/18/2015 1:33,11/18/2015 1:42,425
1733,11/14/2015 16:34,11/14/2015 16:37,486
1734,11/16/2015 3:10,11/16/2015 3:30,359
1735,11/23/2015 12:26,11/23/2015 12:45,118
1736,9/1/2015 15:36,9/1/2015 16:01,760
1737,8/25/2015 4:36,8/25/2015 5:04,127
1738,9/5/2015 3:16,9/5/2015 3:20,987
1739,11/30/2015 19:26,11/30/2015 19:43,375
1740,12/1/2015 15:57,12/1/2015 16:21,445
1741,10/3/2015 4:18,10/3/2015 4:29,682
1742,10/17/2015 16:40,10/17/2015 17:05,85
1743,10/22/2015 23:40,10/22/2015 23:52,737
1744,11/4/2015 6:40,11/4/2015 7:07,819
1745,10/20/2015 19:44,10/20/2015 20:13,283
1746,11/23/2015 19:24,11/23/2015 19:46,565
1747,10/31/2015 10:19,10/31/2015 10:30,15
1748,11/28/2015 16:25,11/28/2015 16:49,762
1749,11/6/2015 11:49,11/6/2015 11:58,570
1750,10/24/2015 6:39,10/24/2015 6:41,631
1751,11/5/2015 22:40,11/5/2015 22:51,684
1752,11/1/2015 3:55,11/1/2015 4:04,593
1753,11/17/2015 6:27,11/17/2015 6:44,395
1754,10/20/2015 2:04,10/20/2015 2:15,274
1755,10/1/2015 11:30,10/1/2015 11:44,756
1756,9/26/2015 15:46,9/26/2015 16:12,360
1757,10/11/2015 17:35,10/11/2015 17:37,212
1758,9/13/2015 15:06,9/13/2015 15:19,838
1759,11/4/2015 12:30,11/4/2015 12:35,602
1760,11/25/2015 10:52,11/25/2015 10:54,928
1761,11/11/2015 3:31,11/11/2015 3:42,180
1762,11/27/2015 14:07,11/27/2015 14:10,636
1763,10/11/2015 21:29,10/11/2015 21:31,615
1764,11/20/2015 14:49,11/20/2015 15:14,123
1765,11/26/2015 14:35,11/26/2015 15:01,114
1766,11/27/2015 8:54,11/27/2015 9:18,494
1767,10/15/2015 2:52,10/15/2015 2:57,35
1768,11/6/2015 6:26,11/6/2015 6:56,236
1769,10/23/2015 13:51,10/23/2015 14:10,643
1770,11/23/2015 20:37,11/23/2015 21:02,3
1771,11/13/2015 12:37,11/13/2015 13:00,727
1772,11/18/2015 13:52,11/18/2015 14:18,830
1773,12/1/2015 6:33,12/1/2015 6:43,567
1774,9/23/2015 21:35,9/23/2015 22:03,702
1775,10/4/2015 16:56,10/4/2015 17:18,705
1776,11/7/2015 1:48,11/7/2015 2:16,564
1777,11/14/2015 13:43,11/14/2015 13:59,220
1778,11/24/2015 1:03,11/24/2015 1:07,524
1779,10/2/2015 12:00,10/2/2015 12:16,912
1780,9/5/2015 12:42,9/5/2015 13:09,5
1781,10/25/2015 11:36,10/25/2015 11:52,588
1782,10/18/2015 10:37,10/18/2015 10:52,7
1783,10/2/2015 21:51,10/2/2015 21:55,264
1784,11/14/2015 23:20,11/14/2015 23:48,739
1785,10/7/2015 13:19,10/7/2015 13:42,669
1786,9/2/2015 9:38,9/2/2015 10:03,414
1787,9/4/2015 21:01,9/4/2015 21:22,166
1788,10/19/2015 0:40,10/19/2015 1:00,878
1789,10/17/2015 8:13,10/17/2015 8:28,828
1790,11/6/2015 21:36,11/6/2015 21:48,643
1791,10/9/2015 15:52,10/9/2015 16:15,996
1792,9/10/2015 0:07,9/10/2015 0:28,118
1793,11/17/2015 16:49,11/17/2015 16:54,509
1794,10/18/2015 13:30,10/18/2015 13:51,467
1795,10/17/2015 19:26,10/17/2015 19:40,137
1796,11/1/2015 22:19,11/1/2015 22:19,686
1797,10/3/2015 9:05,10/3/2015 9:06,690
1798,10/11/2015 4:55,10/11/2015 5:22,416
1799,10/24/2015 10:21,10/24/2015 10:49,940
1800,10/28/2015 4:38,10/28/2015 4:41,280
1801,9/14/2015 12:50,9/14/2015 13:18,950
1802,8/23/2015 0:44,8/23/2015 0:59,531
1803,11/18/2015 11:06,11/18/2015 11:15,62
1804,10/28/2015 6:21,10/28/2015 6:30,560
1805,8/26/2015 5:22,8/26/2015 5:27,10
1806,10/27/2015 2:36,10/27/2015 2:40,403
1807,11/29/2015 11:51,11/29/2015 12:18,584
1808,11/12/2015 9:53,11/12/2015 10:16,585
1809,9/20/2015 15:00,9/20/2015 15:29,235
1810,11/3/2015 23:59,11/4/2015 0:11,113
1811,11/23/2015 22:07,11/23/2015 22:28,534
1812,9/1/2015 12:23,9/1/2015 12:45,566
1813,10/16/2015 21:32,10/16/2015 21:39,280
1814,11/24/2015 18:54,11/24/2015 19:13,666
1815,11/11/2015 22:24,11/11/2015 22:45,424
1816,9/30/2015 23:08,9/30/2015 23:25,703
1817,10/25/2015 22:45,10/25/2015 22:59,654
1818,10/27/2015 0:19,10/27/2015 0:42,808
1819,10/29/2015 2:26,10/29/2015 2:39,278
1820,10/26/2015 13:34,10/26/2015 13:56,891
1821,11/10/2015 4:18,11/10/2015 4:47,706
1822,11/23/2015 14:34,11/23/2015 14:40,728
1823,11/18/2015 2:18,11/18/2015 2:27,890
1824,10/27/2015 7:40,10/27/2015 8:04,876
1825,12/1/2015 7:43,12/1/2015 7:55,231
1826,10/31/2015 7:30,10/31/2015 7:59,622
1827,10/19/2015 4:17,10/19/2015 4:44,707
1828,11/10/2015 7:52,11/10/2015 8:00,280
1829,9/17/2015 17:08,9/17/2015 17:35,486
1830,9/15/2015 11:05,9/15/2015 11:27,769
1831,10/20/2015 12:02,10/20/2015 12:12,384
1832,11/29/2015 9:03,11/29/2015 9:22,820
1833,11/29/2015 1:01,11/29/2015 1:26,63
1834,10/31/2015 18:52,10/31/2015 19:10,603
1835,10/17/2015 0:59,10/17/2015 1:08,909
1836,11/22/2015 2:17,11/22/2015 2:26,26
1837,11/18/2015 4:22,11/18/2015 4:22,802
1838,11/22/2015 6:42,11/22/2015 7:08,580
1839,9/15/2015 20:35,9/15/2015 20:37,107
1840,10/15/2015 22:44,10/15/2015 22:48,556
1841,9/9/2015 20:33,9/9/2015 20:43,631
1842,10/7/2015 15:57,10/7/2015 16:16,405
1843,8/28/2015 1:07,8/28/2015 1:10,629
1844,10/26/2015 17:43,10/26/2015 17:44,972
1845,11/14/2015 7:15,11/14/2015 7:41,457
1846,11/21/2015 8:37,11/21/2015 8:52,402
1847,11/3/2015 23:10,11/3/2015 23:14,872
1848,11/11/2015 3:38,11/11/2015 3:39,581
1849,10/14/2015 17:17,10/14/2015 17:21,629
1850,9/1/2015 22:20,9/1/2015 22:44,663
1851,9/13/2015 9:45,9/13/2015 9:59,731
1852,11/12/2015 11:34,11/12/2015 11:59,63
1853,10/26/2015 4:23,10/26/2015 4:49,667
1854,11/14/2015 23:16,11/14/2015 23:30,544
1855,12/1/2015 0:14,12/1/2015 0:41,76
1856,11/11/2015 20:16,11/11/2015 20:16,728
1857,9/18/2015 23:43,9/19/2015 0:03,6
1858,11/3/2015 21:37,11/3/2015 21:58,852
1859,9/30/2015 8:19,9/30/2015 8:38,484
1860,11/11/2015 6:50,11/11/2015 7:08,284
1861,10/22/2015 1:19,10/22/2015 1:37,883
1862,11/16/2015 23:33,11/16/2015 23:46,136
1863,11/30/2015 6:36,11/30/2015 6:54,539
1864,11/15/2015 6:13,11/15/2015 6:20,309
1865,9/28/2015 19:24,9/28/2015 19:39,598
1866,10/7/2015 19:11,10/7/2015 19:18,396
1867,9/22/2015 4:41,9/22/2015 4:56,404
1868,11/22/2015 0:15,11/22/2015 0:26,636
1869,9/11/2015 11:33,9/11/2015 11:40,805
1870,10/7/2015 11:06,10/7/2015 11:21,6
1871,11/18/2015 0:04,11/18/2015 0:08,396
1872,10/31/2015 9:42,10/31/2015 9:42,980
1873,11/16/2015 6:02,11/16/2015 6:04,808
1874,11/14/2015 22:02,11/14/2015 22:05,4
1875,11/12/2015 14:09,11/12/2015 14:13,800
1876,11/28/2015 18:03,11/28/2015 18:22,699
1877,11/8/2015 6:40,11/8/2015 7:00,907
1878,12/1/2015 9:20,12/1/2015 9:22,649
1879,11/23/2015 15:39,11/23/2015 15:55,735
1880,11/7/2015 5:48,11/7/2015 5:52,492
1881,11/22/2015 15:04,11/22/2015 15:20,441
1882,9/1/2015 10:24,9/1/2015 10:39,428
1883,10/22/2015 14:07,10/22/2015 14:11,3
1884,10/26/2015 13:10,10/26/2015 13:13,854
1885,11/4/2015 4:41,11/4/2015 5:07,551
1886,8/14/2015 12:43,8/14/2015 12:56,754
1887,8/31/2015 3:46,8/31/2015 4:15,452
1888,10/19/2015 7:09,10/19/2015 7:12,5
1889,11/23/2015 21:22,11/23/2015 21:42,63
1890,9/22/2015 5:40,9/22/2015 6:08,821
1891,9/13/2015 23:16,9/13/2015 23:38,538
1892,11/30/2015 7:31,11/30/2015 7:36,966
1893,11/30/2015 11:54,11/30/2015 12:16,302
1894,11/9/2015 2:22,11/9/2015 2:36,645
1895,10/19/2015 15:33,10/19/2015 15:53,432
1896,11/21/2015 3:54,11/21/2015 4:23,913
1897,10/24/2015 20:45,10/24/2015 21:01,206
1898,11/9/2015 2:27,11/9/2015 2:48,256
1899,10/13/2015 4:07,10/13/2015 4:07,852
1900,11/11/2015 17:19,11/11/2015 17:39,5
1901,11/23/2015 6:58,11/23/2015 7:16,974
1902,11/4/2015 12:26,11/4/2015 12:28,637
1903,11/29/2015 7:08,11/29/2015 7:28,763
1904,11/5/2015 3:30,11/5/2015 3:42,915
1905,9/30/2015 15:02,9/30/2015 15:08,377
1906,11/19/2015 21:39,11/19/2015 21:45,686
1907,9/16/2015 1:24,9/16/2015 1:32,583
1908,10/15/2015 1:58,10/15/2015 2:20,443
1909,11/19/2015 22:10,11/19/2015 22:19,580
1910,10/25/2015 19:42,10/25/2015 19:45,352
1911,11/29/2015 19:31,11/29/2015 19:31,535
1912,9/17/2015 16:13,9/17/2015 16:29,706
1913,11/10/2015 1:45,11/10/2015 1:45,836
1914,10/29/2015 3:48,10/29/2015 4:00,67
1915,11/7/2015 19:02,11/7/2015 19:19,9
1916,11/22/2015 20:45,11/22/2015 20:59,730
1917,10/1/2015 9:34,10/1/2015 9:50,81
1918,10/9/2015 22:58,10/9/2015 23:03,838
1919,9/7/2015 5:20,9/7/2015 5:44,792
1920,11/29/2015 7:44,11/29/2015 7:57,456
1921,11/13/2015 17:36,11/13/2015 17:50,111
1922,9/21/2015 19:16,9/21/2015 19:42,78
1923,10/8/2015 10:20,10/8/2015 10:28,779
1924,10/24/2015 9:06,10/24/2015 9:34,122
1925,10/24/2015 6:17,10/24/2015 6:23,878
1926,10/27/2015 20:30,10/27/2015 20:58,379
1927,10/13/2015 3:40,10/13/2015 3:57,92
1928,11/13/2015 2:42,11/13/2015 2:58,840
1929,11/17/2015 17:11,11/17/2015 17:16,922
1930,10/10/2015 8:07,10/10/2015 8:32,827
1931,9/8/2015 22:37,9/8/2015 22:45,479
1932,11/27/2015 1:24,11/27/2015 1:46,781
1933,9/8/2015 6:42,9/8/2015 6:45,339
1934,11/2/2015 15:07,11/2/2015 15:22,239
1935,11/22/2015 12:54,11/22/2015 13:17,382
1936,9/20/2015 1:02,9/20/2015 1:27,825
1937,9/19/2015 18:46,9/19/2015 19:06,6
1938,10/11/2015 22:39,10/11/2015 22:54,334
1939,11/13/2015 4:44,11/13/2015 4:55,679
1940,11/6/2015 14:18,11/6/2015 14:41,811
1941,11/12/2015 9:19,11/12/2015 9:44,769
1942,9/28/2015 3:06,9/28/2015 3:27,207
1943,9/3/2015 17:16,9/3/2015 17:38,740
1944,11/15/2015 1:20,11/15/2015 1:44,658
1945,10/29/2015 2:16,10/29/2015 2:21,11
1946,11/13/2015 22:46,11/13/2015 22:53,645
1947,11/3/2015 4:06,11/3/2015 4:30,315
1948,10/26/2015 23:39,10/26/2015 23:55,708
1949,11/2/2015 14:33,11/2/2015 14:44,938
1950,9/13/2015 1:04,9/13/2015 1:21,765
1951,10/27/2015 9:02,10/27/2015 9:13,531
1952,11/17/2015 18:56,11/17/2015 19:08,749
1953,11/22/2015 7:16,11/22/2015 7:34,291
1954,11/18/2015 18:45,11/18/2015 18:49,652
1955,11/21/2015 3:00,11/21/2015 3:08,911
1956,11/14/2015 17:49,11/14/2015 17:59,467
1957,11/23/2015 13:40,11/23/2015 13:50,992
1958,9/28/2015 23:32,9/28/2015 23:54,128
1959,11/23/2015 11:36,11/23/2015 11:44,501
1960,11/16/2015 19:26,11/16/2015 19:52,493
1961,9/20/2015 18:16,9/20/2015 18:44,5
1962,10/10/2015 8:40,10/10/2015 9:05,950
1963,11/7/2015 5:36,11/7/2015 5:56,656
1964,10/22/2015 19:29,10/22/2015 19:30,9
1965,11/18/2015 4:20,11/18/2015 4:43,418
1966,10/8/2015 7:30,10/8/2015 7:58,746
1967,11/12/2015 4:13,11/12/2015 4:24,327
1968,9/13/2015 20:24,9/13/2015 20:47,626
1969,10/31/2015 8:17,10/31/2015 8:25,507
1970,10/22/2015 17:06,10/22/2015 17:24,781
1971,11/15/2015 10:39,11/15/2015 11:07,474
1972,10/28/2015 16:54,10/28/2015 16:56,32
1973,11/11/2015 11:37,11/11/2015 11:42,98
1974,10/19/2015 3:25,10/19/2015 3:27,289
1975,10/10/2015 14:15,10/10/2015 14:39,457
1976,9/9/2015 10:41,9/9/2015 10:45,839
1977,9/28/2015 0:50,9/28/2015 1:15,917
1978,11/15/2015 13:07,11/15/2015 13:34,9
1979,10/24/2015 15:25,10/24/2015 15:50,301
1980,11/14/2015 14:10,11/14/2015 14:31,77
1981,11/6/2015 19:02,11/6/2015 19:27,865
1982,10/19/2015 9:47,10/19/2015 9:59,454
1983,11/3/2015 11:43,11/3/2015 11:45,554
1984,9/30/2015 13:00,9/30/2015 13:06,734
1985,11/11/2015 22:54,11/11/2015 22:58,854
1986,10/17/2015 17:58,10/17/2015 18:27,949
1987,10/6/2015 15:16,10/6/2015 15:29,133
1988,10/24/2015 3:16,10/24/2015 3:22,612
1989,11/15/2015 17:53,11/15/2015 18:11,349
1990,11/11/2015 8:29,11/11/2015 8:54,509
1991,9/12/2015 18:30,9/12/2015 18:55,593
1992,9/21/2015 16:42,9/21/2015 16:59,89
1993,10/3/2015 6:18,10/3/2015 6:40,19
1994,9/9/2015 20:19,9/9/2015 20:39,279
1995,10/18/2015 19:03,10/18/2015 19:31,712
1996,11/2/2015 0:39,11/2/2015 0:45,286
1997,11/6/2015 22:36,11/6/2015 22:54,880
1998,10/3/2015 19:08,10/3/2015 19:21,352
1999,9/11/2015 13:24,9/11/2015 13:45,306
2000,11/9/2015 23:39,11/9/2015 23:56,822
2001,10/28/2015 3:04,10/28/2015 3:12,173
2002,11/19/2015 0:28,11/19/2015 0:52,948
2003,10/29/2015 10:49,10/29/2015 10:53,191
2004,8/27/2015 22:07,8/27/2015 22:25,6
2005,11/14/2015 14:32,11/14/2015 15:00,2
2006,11/9/2015 7:39,11/9/2015 8:07,481
2007,11/20/2015 13:06,11/20/2015 13:29,117
2008,11/1/2015 5:04,11/1/2015 5:07,682
2009,11/30/2015 1:06,11/30/2015 1:07,58
2010,10/2/2015 23:11,10/2/2015 23:29,621
2011,10/21/2015 15:10,10/21/2015 15:21,306
2012,10/1/2015 5:20,10/1/2015 5:31,579
2013,11/20/2015 11:06,11/20/2015 11:20,346
2014,11/8/2015 6:35,11/8/2015 6:52,159
2015,11/8/2015 2:15,11/8/2015 2:27,3
2016,9/10/2015 15:57,9/10/2015 15:59,940
2017,11/8/2015 4:20,11/8/2015 4:42,983
2018,9/11/2015 18:26,9/11/2015 18:28,293
2019,10/27/2015 2:45,10/27/2015 2:51,457
2020,10/30/2015 14:04,10/30/2015 14:18,364
2021,10/30/2015 19:30,10/30/2015 19:58,649
2022,11/24/2015 13:40,11/24/2015 14:01,4
2023,11/25/2015 11:17,11/25/2015 11:38,114
2024,8/14/2015 9:08,8/14/2015 9:10,24
2025,9/9/2015 7:33,9/9/2015 7:41,919
2026,10/20/2015 20:59,10/20/2015 21:10,221
2027,11/17/2015 6:09,11/17/2015 6:36,5
2028,10/2/2015 18:23,10/2/2015 18:44,654
2029,11/1/2015 3:54,11/1/2015 3:55,118
2030,11/11/2015 3:21,11/11/2015 3:35,719
2031,11/20/2015 11:37,11/20/2015 12:04,720
2032,11/12/2015 6:59,11/12/2015 7:08,700
2033,9/6/2015 16:28,9/6/2015 16:33,276
2034,11/20/2015 14:42,11/20/2015 14:55,217
2035,11/12/2015 6:33,11/12/2015 6:41,804
2036,11/12/2015 18:55,11/12/2015 19:16,414
2037,10/29/2015 23:16,10/29/2015 23:35,390
2038,9/29/2015 10:43,9/29/2015 11:01,76
2039,9/1/2015 12:11,9/1/2015 12:35,419
2040,9/25/2015 10:53,9/25/2015 11:16,883
2041,11/17/2015 12:55,11/17/2015 13:20,124
2042,11/19/2015 7:22,11/19/2015 7:44,300
2043,11/1/2015 21:10,11/1/2015 21:32,213
2044,11/25/2015 23:46,11/25/2015 23:52,702
2045,8/28/2015 13:48,8/28/2015 13:58,524
2046,11/11/2015 9:39,11/11/2015 9:43,776
2047,11/4/2015 14:08,11/4/2015 14:15,4
2048,9/20/2015 19:55,9/20/2015 20:18,586
2049,11/17/2015 6:26,11/17/2015 6:47,846
2050,10/3/2015 3:06,10/3/2015 3:11,7
2051,11/16/2015 14:05,11/16/2015 14:27,816
2052,11/20/2015 7:11,11/20/2015 7:36,849
2053,11/3/2015 23:31,11/3/2015 23:54,867
2054,10/11/2015 14:46,10/11/2015 15:06,657
2055,11/24/2015 23:26,11/24/2015 23:38,302
2056,9/16/2015 20:38,9/16/2015 20:51,889
2057,10/5/2015 16:38,10/5/2015 16:54,431
2058,11/15/2015 8:33,11/15/2015 8:50,697
2059,9/21/2015 0:42,9/21/2015 1:06,285
2060,11/6/2015 15:38,11/6/2015 15:54,153
2061,10/31/2015 2:59,10/31/2015 3:15,281
2062,10/16/2015 13:51,10/16/2015 14:18,53
2063,10/2/2015 8:15,10/2/2015 8:31,208
2064,8/16/2015 19:08,8/16/2015 19:26,118
2065,10/24/2015 20:36,10/24/2015 20:53,804
2066,10/28/2015 6:52,10/28/2015 7:13,752
2067,10/15/2015 10:47,10/15/2015 11:13,693
2068,11/15/2015 10:28,11/15/2015 10:48,852
2069,11/22/2015 15:39,11/22/2015 16:02,68
2070,9/1/2015 10:59,9/1/2015 11:08,555
2071,11/27/2015 3:04,11/27/2015 3:07,627
2072,10/26/2015 1:07,10/26/2015 1:25,478
2073,11/30/2015 20:14,11/30/2015 20:34,8
2074,11/21/2015 0:24,11/21/2015 0:35,27
2075,11/25/2015 21:12,11/25/2015 21:27,438
2076,11/24/2015 6:25,11/24/2015 6:33,611
2077,10/12/2015 1:20,10/12/2015 1:31,403
2078,9/27/2015 0:48,9/27/2015 1:13,188
2079,10/21/2015 13:22,10/21/2015 13:43,309
2080,10/3/2015 14:42,10/3/2015 14:59,386
2081,9/23/2015 3:43,9/23/2015 3:44,541
2082,11/30/2015 0:36,11/30/2015 0:58,290
2083,11/18/2015 6:05,11/18/2015 6:26,820
2084,11/25/2015 0:21,11/25/2015 0:42,878
2085,9/2/2015 13:22,9/2/2015 13:39,1
2086,11/27/2015 5:02,11/27/2015 5:26,134
2087,11/26/2015 3:59,11/26/2015 4:27,41
2088,10/12/2015 3:49,10/12/2015 3:52,616
2089,11/14/2015 23:14,11/14/2015 23:33,199
2090,11/16/2015 0:35,11/16/2015 0:38,616
2091,10/14/2015 21:15,10/14/2015 21:41,376
2092,11/17/2015 10:21,11/17/2015 10:33,453
2093,10/31/2015 17:30,10/31/2015 17:55,845
2094,11/17/2015 9:51,11/17/2015 10:13,679
2095,9/7/2015 6:23,9/7/2015 6:33,685
2096,9/18/2015 3:48,9/18/2015 4:07,165
2097,11/12/2015 0:54,11/12/2015 0:58,753
2098,11/18/2015 6:13,11/18/2015 6:40,370
2099,9/4/2015 1:45,9/4/2015 1:58,553
2100,9/14/2015 6:36,9/14/2015 6:51,470
2101,11/20/2015 10:34,11/20/2015 10:46,331
2102,10/10/2015 6:56,10/10/2015 7:09,33
2103,11/21/2015 9:58,11/21/2015 10:00,529
2104,11/29/2015 23:29,11/29/2015 23:35,357
2105,11/12/2015 18:55,11/12/2015 18:59,975
2106,10/7/2015 14:50,10/7/2015 15:03,597
2107,10/10/2015 11:27,10/10/2015 11:46,819
2108,10/9/2015 11:22,10/9/2015 11:42,438
2109,9/19/2015 14:35,9/19/2015 14:41,840
2110,9/17/2015 18:14,9/17/2015 18:36,396
2111,10/24/2015 23:01,10/24/2015 23:11,364
2112,10/31/2015 5:31,10/31/2015 5:33,10
2113,9/27/2015 21:32,9/27/2015 22:02,323
2114,11/26/2015 6:02,11/26/2015 6:13,286
2115,11/24/2015 14:26,11/24/2015 14:29,400
2116,9/12/2015 9:54,9/12/2015 10:13,195
2117,8/31/2015 9:02,8/31/2015 9:16,372
2118,10/28/2015 3:55,10/28/2015 4:11,589
2119,10/25/2015 7:28,10/25/2015 7:30,27
2120,11/14/2015 9:13,11/14/2015 9:16,702
2121,11/20/2015 1:37,11/20/2015 1:40,246
2122,10/5/2015 16:22,10/5/2015 16:37,723
2123,10/17/2015 10:39,10/17/2015 10:44,18
2124,11/12/2015 19:05,11/12/2015 19:28,357
2125,10/27/2015 21:14,10/27/2015 21:25,880
2126,11/15/2015 20:25,11/15/2015 20:32,117
2127,10/5/2015 11:07,10/5/2015 11:35,873
2128,11/7/2015 13:36,11/7/2015 14:06,143
2129,11/10/2015 22:41,11/10/2015 23:03,548
2130,11/16/2015 10:25,11/16/2015 10:50,425
2131,10/9/2015 8:14,10/9/2015 8:43,315
2132,10/12/2015 21:05,10/12/2015 21:19,7
2133,10/23/2015 23:20,10/23/2015 23:24,385
2134,9/30/2015 14:44,9/30/2015 15:04,552
2135,9/22/2015 19:33,9/22/2015 19:35,871
2136,9/18/2015 13:11,9/18/2015 13:22,543
2137,10/27/2015 6:12,10/27/2015 6:18,975
2138,10/7/2015 19:11,10/7/2015 19:26,309
2139,11/28/2015 10:12,11/28/2015 10:32,980
2140,9/28/2015 0:51,9/28/2015 1:02,73
2141,10/5/2015 16:22,10/5/2015 16:42,555
2142,11/13/2015 13:15,11/13/2015 13:44,541
2143,10/24/2015 18:57,10/24/2015 19:13,454
2144,10/5/2015 15:36,10/5/2015 15:53,643
2145,10/22/2015 1:20,10/22/2015 1:38,889
2146,9/19/2015 4:17,9/19/2015 4:27,751
2147,10/29/2015 23:39,10/30/2015 0:06,203
2148,10/23/2015 5:16,10/23/2015 5:45,101
2149,10/8/2015 17:08,10/8/2015 17:24,755
2150,10/21/2015 23:34,10/21/2015 23:45,650
2151,11/27/2015 11:01,11/27/2015 11:25,915
2152,11/14/2015 2:34,11/14/2015 3:01,585
2153,10/2/2015 14:05,10/2/2015 14:32,690
2154,11/6/2015 20:28,11/6/2015 20:31,524
2155,11/11/2015 19:49,11/11/2015 19:54,42
2156,11/7/2015 4:03,11/7/2015 4:33,152
2157,9/27/2015 1:34,9/27/2015 1:41,767
2158,11/5/2015 23:00,11/5/2015 23:18,727
2159,11/20/2015 14:05,11/20/2015 14:20,3
2160,10/24/2015 2:27,10/24/2015 2:45,239
2161,11/13/2015 6:38,11/13/2015 6:44,677
2162,10/26/2015 13:01,10/26/2015 13:22,823
2163,10/27/2015 19:55,10/27/2015 19:56,216
2164,9/12/2015 15:29,9/12/2015 15:35,494
2165,9/15/2015 8:32,9/15/2015 8:35,722
2166,9/25/2015 5:58,9/25/2015 6:06,484
2167,10/10/2015 20:05,10/10/2015 20:11,82
2168,11/12/2015 3:38,11/12/2015 4:04,175
2169,11/2/2015 9:07,11/2/2015 9:20,841
2170,11/7/2015 2:22,11/7/2015 2:22,389
2171,11/28/2015 8:54,11/28/2015 9:04,872
2172,9/18/2015 0:29,9/18/2015 0:45,163
2173,10/17/2015 19:27,10/17/2015 19:51,935
2174,11/28/2015 0:10,11/28/2015 0:11,676
2175,10/31/2015 14:07,10/31/2015 14:21,611
2176,9/14/2015 23:22,9/14/2015 23:30,778
2177,10/11/2015 4:52,10/11/2015 5:22,847
2178,9/1/2015 7:09,9/1/2015 7:24,21
2179,8/29/2015 8:42,8/29/2015 8:47,208
2180,9/10/2015 12:09,9/10/2015 12:26,35
2181,11/22/2015 4:17,11/22/2015 4:22,116
2182,9/5/2015 19:19,9/5/2015 19:21,720
2183,10/17/2015 1:30,10/17/2015 1:36,76
2184,9/27/2015 22:01,9/27/2015 22:28,87
2185,10/11/2015 3:39,10/11/2015 4:07,870
2186,10/29/2015 20:39,10/29/2015 20:41,443
2187,11/6/2015 9:05,11/6/2015 9:05,347
2188,10/9/2015 2:16,10/9/2015 2:39,593
2189,8/25/2015 12:45,8/25/2015 12:57,179
2190,9/3/2015 11:14,9/3/2015 11:43,51
2191,11/18/2015 14:31,11/18/2015 14:50,485
2192,10/8/2015 11:16,10/8/2015 11:22,139
2193,9/30/2015 19:52,9/30/2015 20:09,345
2194,10/26/2015 19:35,10/26/2015 20:04,799
2195,11/29/2015 19:30,11/29/2015 19:49,597
2196,10/7/2015 8:42,10/7/2015 9:07,20
2197,10/11/2015 7:58,10/11/2015 7:59,828
2198,10/15/2015 17:43,10/15/2015 18:12,316
2199,11/27/2015 23:03,11/27/2015 23:19,578
2200,11/7/2015 4:06,11/7/2015 4:35,861
2201,11/3/2015 6:25,11/3/2015 6:26,945
2202,9/25/2015 9:07,9/25/2015 9:33,15
2203,11/29/2015 2:39,11/29/2015 3:08,554
2204,11/21/2015 11:34,11/21/2015 11:52,117
2205,10/11/2015 12:57,10/11/2015 13:00,967
2206,10/8/2015 23:49,10/9/2015 0:03,602
2207,11/3/2015 8:19,11/3/2015 8:23,887
2208,11/6/2015 18:07,11/6/2015 18:25,424
2209,10/3/2015 13:19,10/3/2015 13:38,660
2210,9/30/2015 8:34,9/30/2015 8:42,25
2211,10/8/2015 10:54,10/8/2015 11:02,129
2212,11/28/2015 5:16,11/28/2015 5:23,317
2213,11/3/2015 20:24,11/3/2015 20:44,939
2214,11/14/2015 17:21,11/14/2015 17:47,714
2215,9/4/2015 11:37,9/4/2015 12:01,97
2216,10/28/2015 23:58,10/29/2015 0:19,232
2217,11/11/2015 10:34,11/11/2015 10:59,71
